Price,Model,CPU,Graphics,RAM,HDD,SSD,Display,Budget,Rate_From_10,Image_Url,Best_For,Final_Budget,Notes,Brand,Type
$444,Asus F441,AMD A9-9420,AMD Radeon R5,8GB,1TB 5400RPM,-,"14"" 1920x1080 TN",Extreme-Low/Low,5,http://lappylist.com/images/laptop2018/Asus%20Vivobook%20F441.jpg,mainstream,$444 'Extreme-Low/Low',mainstream,Asus,Top
$469,Lenovo ThinkPad T440s (refurb),i7-4600U,Intel HD 4400,12GB,-,240GB,"14"" 1600x900 TN",Extreme-Low/Low,9,http://www.lappylist.com/images/laptop/Lenovo%20ThinkPad%20T440.jpg,programming,$469 'Extreme-Low/Low',programming,Lenovo,Top
$4999,Asus ROG Zephyrus Duo i9,Core i9-10980HK,NVIDIA RTX 2080S 8GB,32GB,-,1TB,"15.6"" 3840x2160 IPS",High/Extreme-High,10,https://lappylist.com/images/2020_laptop/Asus_ROG_Zephyrus_Duo_i9.jpg,gaming,$4999 'High/Extreme-High',gaming,Asus,Top
$505,HP Pavilion x360 13,i5-7200U,Intel Graphics 620,8GB,500GB 5400RPM,-,"13.3"" 1920x1080 IPS Touch",Extreme-Low/Low,7,http://www.lappylist.com/images/laptop/HP%20Pavilion%20x360%2013.jpg,"ultraportable,convertible",$505 'Extreme-Low/Low',"ultraportable,convertible",HP,Top
$509,Asus Q504UA,i5-7200U,Intel Graphics 620,6GB,1TB 5400RPM,-,"13.3"" 1920x1080 IPS Touch",Extreme-Low/Low,8,http://lappylist.com/images/laptop/Asus%20Q503UA.jpg,"ultraportable,convertible",$509 'Extreme-Low/Low',"ultraportable,convertible",Asus,Top
$533,Dell Inspiron 13 2 in 1,i5-7200U,Intel Graphics 620,8GB,1TB 5400RPM,-,"13.3"" 1920x1080 IPS Touch",Extreme-Low/Low,7,http://lappylist.com/images/laptop/Dell%20Inspiron%2013%202%20in%201.jpg,"ultraportable,convertible",$533 'Extreme-Low/Low',"ultraportable,convertible",Dell,Top
$575,Acer Aspire V13,i5-6200U,HD Graphics 520,6GB,-,256GB,"13.3"" 1920x1080 IPS Touch",Extreme-Low/Low,6,http://lappylist.com/images/laptop/Acer%20Aspire%20V3-372T.jpg,ultraportable,$575 'Extreme-Low/Low',ultraportable,Acer,Top
$579,Acer Aspire E15-575G,i5-7200U,Nvidia 940MX,8GB,-,256GB,"15.6"" 1920x1080 TN",Extreme-Low/Low,6,http://lappylist.com/images/laptop/Acer%20Aspire%20E15-575G.jpg,mainstream,$579 'Extreme-Low/Low',mainstream,Acer,Top
$599,Acer Aspire E5-576G,i5-8250U,Nvidia MX150,8GB,-,256GB,"15.6"" 1920x1080 TN",Extreme-Low/Low,6,http://lappylist.com/images/laptop2018/Acer%20Aspire%20E5-576G.jpg,programming,$599 'Extreme-Low/Low',programming,Acer,Top
$599,Asus Vivobook F510UA,i5-8250U,Intel UHD Graphics 620,8GB,1TB 5400RPM,128GB,"15.6"" 1920x1080 IPS",Extreme-Low/Low,6,http://lappylist.com/images/laptop2018/Asus%20Vivobook%20F510UA.jpg,"programming,mainstream",$599 'Extreme-Low/Low',"programming,mainstream",Asus,Top
$599,Dell Inspiron 13 i5379,i5-8250U,Intel UHD Graphics 620,8GB,1TB 5400RPM,-,"13.3"" 1920x1080 IPS Touch",Extreme-Low/Low,7,http://lappylist.com/images/laptop2018/Dell%20Inspiron%2013%20i5379.jpg,"programming,convertible",$599 'Extreme-Low/Low',"programming,convertible",Dell,Top
$619,HP Envy 13,i5-7200U,Intel Graphics 620,8GB,-,256GB PCIe,"13.3"" 1920x1080 IPS",Extreme-Low/Low,8,http://lappylist.com/images/laptop/HP%20Envy%2013t.jpg,ultraportable,$619 'Extreme-Low/Low',ultraportable,HP,Top
$649,Asus Vivobook S410UA,i5-8250U,Intel UHD Graphics 620,8GB,1TB FireCuda,-,"14"" 1920x1080",Extreme-Low/Low,7,http://lappylist.com/images/laptop2018/Asus%20Vivobook%20S410UA.jpg,mainstream,$649 'Extreme-Low/Low',mainstream,Asus,Top
$689,Acer Nitro 5,Core i5-9300H,NVIDIA GTX 1650 8GB,8GB,-,256GB,"15.6"" 1920x1080 60hz IPS",Extreme-Low/Low,8,https://lappylist.com/images/2020_laptop/Acer_Nitro_5.jpg,gaming,$689 'Extreme-Low/Low',gaming,Acer,Top
$689,Lenovo ThinkPad E470*,i3-7100U,Intel Graphics 620,4GB,500GB 7200RPM,-,"14"" 1920x1080 IPS",Extreme-Low/Low,6,http://lappylist.com/images/laptop/Lenovo%20ThinkPad%20E460.jpg,programming,$689 'Extreme-Low/Low',programming,Lenovo,Top
$699,Acer Swift 3 14,i5-8250U,Nvidia MX150,8GB,-,256GB,"14"" 1920x1080 IPS",Extreme-Low/Low,8,http://lappylist.com/images/laptop2018/Acer%20Swift%203.jpg,mainstream,$699 'Extreme-Low/Low',mainstream,Acer,Top
$699,Lenovo Yoga 710 11,i5-7Y54,Intel Graphics 615,8GB,-,128GB,"11"" 1920x1080 IPS Touch",Extreme-Low/Low,7,http://lappylist.com/images/laptop/Lenovo%20Y710%20Yoga.jpg,convertible,$699 'Extreme-Low/Low',convertible,Lenovo,Top
$718,Asus TUF FX505DT,Ryzen 5 R5-3550H,NVIDIA GTX 1650 4GB,8GB,-,256GB,"15.6"" 1920x1080 120hz IPS",Medium/Med-High,8,https://lappylist.com/images/2020_laptop/Asus_TUF_FX505.jpg,gaming,$718 'Medium/Med-High',gaming,Asus,Top
$719,Dell Inspiron 13-i5378,i7-7500U,Intel Graphics 620,8GB,-,256GB,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,7,http://lappylist.com/images/laptop/Dell%20Inspiron%2013%202%20in%201.jpg,mainstream,$719 'Medium/Med-High',mainstream,Dell,Top
$729,Toshiba Satellite Radius 12,i7-6500U,Intel Graphics 520,8GB,-,256GB,"12.5"" 3840x2160 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop/Toshiba%20Satellite%20Radius%2012.jpg,"ultraportable,convertible",$729 'Medium/Med-High',"ultraportable,convertible",Toshiba,Top
$737,Lenovo Ideapad L340 G,Core i5-9300H,NVIDIA GTX 1650 4GB,8GB,-,512GB,"15.6"" 1920x1080 60hz IPS",Medium/Med-High,7,https://lappylist.com/images/2020_laptop/Lenovo_Ideapad_L340_Gaming.jpg,gaming,$737 'Medium/Med-High',gaming,Lenovo,Top
$749,Asus Zenbook UX330UA,i5-8250U,Intel UHD Graphics 620,8GB,-,256GB PCIe,"13.3"" 1920x1080 IPS",Medium/Med-High,9,http://lappylist.com/images/laptop/ASUS%20Zenbook%20UX303LA.jpg,"programming,mainstream,ultraportable",$749 'Medium/Med-High',"programming,mainstream,ultraportable",Asus,Top
$749,Dell Inspiron 15-i5557,i5-7300HQ,Nvidia GTX 1050,8GB,-,256GB,"15.6"" 1920x1080 IPS",Medium/Med-High,8,http://lappylist.com/images/laptop/Dell%20Inspiron%2015%20i5557.jpg,mainstream,$749 'Medium/Med-High',mainstream,Dell,Top
$757,Acer Nitro 5 SSD+HDD,Core i5-9300H,NVIDIA GTX 1650 8GB,8GB,1TB,128GB,"15.6"" 1920x1080 60hz IPS",Medium/Med-High,8,https://lappylist.com/images/2020_laptop/Acer_Nitro_5.jpg,gaming,$757 'Medium/Med-High',gaming,Acer,Top
$779,Lenovo Yoga 720 13,i5-7200U,Intel Graphics 620,8GB,-,256GB PCIe,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop/Lenovo%20Yoga%20720%2013.jpg,convertible,$779 'Medium/Med-High',convertible,Lenovo,Top
$799,Dell Inspiron 13-7378,i5-7200U,Intel Graphics 620,8GB,-,256GB,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop/Dell%20Inspiron%2013%202%20in%201.jpg,"ultraportable,convertible",$799 'Medium/Med-High',"ultraportable,convertible",Dell,Top
$799,Dell XPS 13 9360,i3-7100U,Intel Graphics 620,4GB,-,128GB,"13.3"" 1920x1080 IPS",Medium/Med-High,9,http://lappylist.com/images/laptop/Dell%20XPS%2013-9350.jpg,ultraportable,$799 'Medium/Med-High',ultraportable,Dell,Top
$817,Asus Zenbook UX360CA,m3-6Y30,Intel Graphics 515,8GB,-,512GB,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop/Asus%20UX360CA.jpg,"ultraportable,convertible",$817 'Medium/Med-High',"ultraportable,convertible",Asus,Top
$830,Lenovo ThinkPad 13 *,i5-7200U,Intel Graphics 620,8GB,-,128GB,"13.3"" 1920x1080 IPS",Medium/Med-High,9,http://lappylist.com/images/laptop/Lenovo%20ThinkPad%2013.jpg,"programming,ultraportable",$830 'Medium/Med-High',"programming,ultraportable",Lenovo,Top
$849,Dell G3 3590,Core i5-10300H,NVIDIA GTX 1650 4GB,8GB,1TB,256GB,"15.6"" 1920x1080 60Hz",Medium/Med-High,7,https://lappylist.com/images/2020_laptop/Dell_G3_3590.jpg,gaming,$849 'Medium/Med-High',gaming,Dell,Top
$852,Dell Latitude 14 3480*,i5-7200U,Intel Graphics 620,8GB,500GB 7200RPM,-,"14"" 1920x1080 TN",Medium/Med-High,8,http://lappylist.com/images/laptop/Dell%20Latitude%2014%203000.jpg,programming,$852 'Medium/Med-High',programming,Dell,Top
$887,Apple Macbook Air 13,i5-5350U,Intel HD 6000,8GB,-,128GB PCIe,"13.3"" 1440x900",Medium/Med-High,10,http://lappylist.com/images/laptop/Apple%20Macbook%20Air.jpg,"programming,mainstream,ultraportable",$887 'Medium/Med-High',"programming,mainstream,ultraportable",Apple,Top
$889,MSI GF63 THIN 9RCX-818,Core i7-9750H,NVIDIA GTX1050Ti 4GB,8GB,-,256GB,"15.6"" 1920x1080 60Hz IPS",Medium/Med-High,7,https://lappylist.com/images/2020_laptop/MSI_GF63_THIN_9RCX_818.jpg,gaming,$889 'Medium/Med-High',gaming,MSI,Top
$895,Lenovo ThinkPad T470*,i5-7200U,Intel Graphics 620,8GB,500GB 7200RPM,-,"14"" 1920x1080 IPS",Medium/Med-High,9,http://lappylist.com/images/laptop/Lenovo%20ThinkPad%20T460.jpg,programming,$895 'Medium/Med-High',programming,Lenovo,Top
$911,Lenovo ThinkPad T570*,i5-7200U,Intel Graphics 620,8GB,500GB 7200RPM,-,"15.6"" 1920x1080 IPS",Medium/Med-High,9,http://www.lappylist.com/images/laptop/Lenovo%20ThinkPad%20T550.jpg,programming,$911 'Medium/Med-High',programming,Lenovo,Top
$915,Lenovo ThinkPad X270*,i5-7200U,Intel Graphics 620,8GB,500GB 7200RPM,-,"12.5"" 1920x1080 IPS",Medium/Med-High,10,http://lappylist.com/images/laptop/Lenovo%20Thinkpad%20X250.jpg,"programming,ultraportable",$915 'Medium/Med-High',"programming,ultraportable",Lenovo,Top
$964,Microsoft Surface Pro 4,i5-6300U,Intel Graphics 520,8GB,-,256GB,"12.3"" 2736x1824 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop/Microsoft%20Surface%20Pro%204.jpg,"ultraportable,convertible",$964 'Medium/Med-High',"ultraportable,convertible",Microsoft,Top
$985,Asus TUF A15 1660,Ryzen 7 4800H,NVIDIA GTX 1660Ti 6GB,8GB,-,512GB,"15.6"" 1920x1080 144hz IPS",Medium/Med-High,8,https://lappylist.com/images/2020_laptop/Asus_TUF_A15.jpg,gaming,$985 'Medium/Med-High',gaming,Asus,Top
$988,LG Gram 15,i5-7200U,Intel Graphics 620,8GB,-,256GB,"15.6"" 1920x1080 IPS",Medium/Med-High,7,http://lappylist.com/images/laptop/LG%20Gram.jpg,mainstream,$988 'Medium/Med-High',mainstream,LG,Top
$989,HP Spectre x360 13,i5-7200U,Intel Graphics 620,8GB,-,256GB,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,9,http://lappylist.com/images/laptop/HP%20Spectre%20x360.jpg,"ultraportable,convertible",$989 'Medium/Med-High',"ultraportable,convertible",HP,Top
$999,Asus Zenbook UX331UN,i5-8250U,Nvidia MX150,8GB,-,256GB,"13.3"" 1920x1080 IPS Touch",Medium/Med-High,8,http://lappylist.com/images/laptop2018/Asus%20Zenbook%20UX331UN.jpg,"mainstream,ultraportable",$999 'Medium/Med-High',"mainstream,ultraportable",Asus,Top
$999,Dell Latitude 14 3490*,i5-8250U,Intel UHD Graphics 620,8GB,-,256GB PCIe,"14"" 1920x1080 TN",Medium/Med-High,8,http://lappylist.com/images/laptop/Dell%20Latitude%2014%203000.jpg,programming,$999 'Medium/Med-High',programming,Dell,Top
"EGP 36,999.00",HP Pavilion x360 14-ek1019ne,"13th Gen Intel® Core™ i5-1335U Processor 12M Cache, up to 4.60 GHz",Intel® Iris Xe Graphics,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"14"" FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh495.jpg,360X,"EGP 36,999.00 'Low'","360X,https://2b.com.eg/en/hp-pavilion-x360-14-ek1019ne-laptop-intelr-coretm-i5-1335u-8gb-512gb-ssd-intelr-irisr-graphics-14-fhd-win11-silver.html,In stock",HP,Deal
"EGP 121,699.00",HP Spectre x360 16-aa0014ne,"Intel® Core™ Ultra 7 Processor 155H 24M Cache, up to 4.80 GHz",NVIDIA® GeForce RTX™ 4050 6GB GDDR6,16 GB,Unspecified,1 TB PCIe® Gen4 NVMe™ TLC M.2 SSD,"16"" OLED Touch",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh508-22.png,360X,"EGP 121,699.00 'High/Extreme-High'","360X,https://2b.com.eg/en/hp-spectre-x360-16-aa0014ne-laptop-intelr-coretm-ultra-7-155h-16gb-1tb-ssd-nvidiar-geforce-rtxtm-4050-6gb-16-oled-touch-win11-nightfall-black-aluminum.html,In stock Only 4 left",HP,Deal
"EGP 34,999.00",HP Pavilion x360 14-ek0011ne,"12th Gen Intel® Core™ i5-1235U (up to 4.4 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads)",Intel® Iris® Xᵉ Graphics,8 GB,Unspecified,512 GB PCIe® NVMe™ M.2 SSD,"14"" FHD 1920 x 1080",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh395-2-2b.jpg,360X,"EGP 34,999.00 'Low'","360X,https://2b.com.eg/en/hp-pavilion-x360-14-ek0011ne-intelr-coretmi5-1235u-8gb-512gb-ssd-intelr-irisr-x-graphics-14-fhd-win11-natural-silver.html,In stock",HP,Deal
"EGP 121,699.00",HP Spectre x360 16-aa0013ne,"Intel® Core™ Ultra 7 Processor 155H 24M Cache, up to 4.80 GHz",NVIDIA® GeForce RTX™ 4050 6GB GDDR6,16 GB,Unspecified,1 TB PCIe® Gen4 NVMe™ TLC M.2 SSD,"16"" OLED Touch",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/h/zh509-1.jpg,360X,"EGP 121,699.00 'High/Extreme-High'","360X,https://2b.com.eg/en/hp-spectre-x360-16-aa0013ne-laptop-intelr-coretm-ultra-7-155h-16gb-1tb-ssd-nvidiar-geforce-rtxtm-4050-6gb-16-oled-touch-win11-blue.html,In stock Only 2 left",HP,Deal
"EGP 32,899.00",Lenovo LOQ 15IAX9,"Intel® Core™ i5-12450HX, 8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB",NVIDIA® GeForce RTX™ 2050 4GB GDDR6,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl425.png,Gaming,"EGP 32,899.00 'Low'","Gaming,https://2b.com.eg/en/lenovo-loq-15iax9-laptop-intelr-coretm-i5-12450hx-8gb-512gb-ssd-nvidiar-geforce-rtxtm-2050-4gb-15-6-fhd-luna-grey.html,In stock",Lenovo,Deal
"EGP 62,199.00",Lenovo LOQ 15IRX9,"Intel® Core™ i7-14700HX, 20C (8P + 12E) / 28T, P-core 2.1 / 5.5GHz, E-core 1.5 / 3.9GHz, 33MB",NVIDIA® GeForce RTX™ 4060 8GB GDDR6,16 GB,Unspecified,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl457-1_1_1.png,Gaming,"EGP 62,199.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/lenovo-loq-15irx9-laptop-intelr-coretm-i7-14700hx-16gb-1tb-ssd-nvidiar-geforcetm-rtx-4060-8gb-15-6-fhd-luna-grey.html,In stock",Lenovo,Deal
"EGP 35,199.00",Lenovo LOQ 15IAX9,"Intel® Core™ i5-12450HX, 8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB",NVIDIA® GeForce RTX™ 3050 6GB GDDR6,8 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl425_1.png,Gaming,"EGP 35,199.00 'Low'","Gaming,https://2b.com.eg/en/lenovo-loq-15iax9-laptop-intelr-coretm-i5-12450hx-8gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-15-6-fhd-luna-grey.html,In stock",Lenovo,Deal
"EGP 46,999.00",Lenovo LOQ 15IRX9,"Intel® Core™ i7-13650HX, 14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB",NVIDIA® GeForce RTX™ 3050 6GB GDDR6,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe,"15.6"" FHD (1920x1080)",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl457-1.png,Gaming,"EGP 46,999.00 'Medium'","Gaming,https://2b.com.eg/en/lenovo-loq-15irx9-laptop-intelr-coretm-i7-13650hx-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-15-6-fhd-luna-grey.html,In stock",Lenovo,Deal
"EGP 179,999.00",GU605MY-QR061W,"Intel® Core™ Ultra 9 Processor 185H 2.3 GHz (24MB Cache, up to 5.1 GHz, 16 cores, 22 Threads); Intel® AI Boost NPU",NVIDIA® GeForce RTX™ 4090 16GB,32 GB,Unspecified,2TB PCIe® 4.0 NVMe™ M.2 Performance SSD,16.0'' 2.5K,High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/u/zu318_1.png,Gaming,"EGP 179,999.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/asus-rog-zephyrus-g16-gu605my-qr061w-laptop-intelr-ultra-9-185h-32gb-2tb-ssd-nvidiar-geforce-rtx-4090-16gb-16-2-5k-wqxga-win11-gray.html,In stock Only 1 left",Asus,Deal
"EGP 44,999.00",Acer Nitro V15 ANV15-51-755S,"13th Gen Intel® Core™ i7-13620H Processor 24M Cache, up to 4.90 GHz",NVIDIA® GeForce RTX™ 4050 6GB GDDR6,16 GB,Unspecified,512GB M.2 NVMe™ PCIe® 4.0 SSD,15.6 FHD 1920 x 1080,Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/c/zc564-1.jpg,Gaming,"EGP 44,999.00 'Medium'","Gaming,https://2b.com.eg/en/acer-nitro-v15-anv15-51-755s-laptop-intelr-coretm-i7-13620h-16gb-512gb-ssd-nvidiar-geforcer-rtx-4050-6gb-15-6-fhd-black.html,In stock",Acer,Deal
"EGP 60,599.00",Lenovo LOQ 15IRX9,"Intel® Core™ i7-13650HX, 14C (6P + 8E) / 20T, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB",NVIDIA® GeForce RTX™ 4060 8GB GDDR6,16 GB,Unspecified,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe,"15.6"" FHD (1920x1080)",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl494.jpg,Gaming,"EGP 60,599.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/lenovo-loq-15irx9-laptop-intelr-coretm-i7-13650hx-16gb-512gb-ssd-nvidiar-geforce-rtx-4060-8gb-15-6-fhd-luna-grey.html,In stock Only 4 left",Lenovo,Deal
"EGP 44,999.00",MSI Thin 15 B13VE,"13 Gen Intel® Core™ i7-13620H Processor 24M Cache, up to 4.90 GHz",NVIDIA® GeForce RTX™ 4050 Laptop GPU 6GB GDDR6,16 GB,Unspecified,512GB NVMe PCIe SSD,"15.6"" FHD (1920x1080)",Medium,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/m/zm990_1.jpg,Gaming,"EGP 44,999.00 'Medium'","Gaming,https://2b.com.eg/en/msi-thin-15-b13ve-laptop-intelr-coretm-i7-13620h-16gb-512gb-ssd-nvidiar-geforce-rtxtm-4050-6gb-15-6-fhd-gray.html,In stock",MSI,Deal
"EGP 27,999.00",MSI Thin 15 B12UCX,"12 Gen Intel® Core™ i5-12450H Processor 12M Cache, up to 4.40 GHz",NVIDIA® GeForce RTX™ 2050 Laptop GPU 4GB GDDR6,8 GB,Unspecified,512GB NVMe PCIe SSD,"15.6"" FHD (1920x1080)",Low,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/m/zm991-1.jpg,Gaming,"EGP 27,999.00 'Low'","Gaming,https://2b.com.eg/en/msi-thin-15-b12ucx-laptop-intelr-coretm-i5-12450h-8gb-512gb-ssd-nvidiar-geforce-rtx-2050-4gb-15-6-fhd-gray.html,In stock",MSI,Deal
"EGP 81,099.00",Lenovo Legion 5 Pro 16IRX9,"14th Generation Intel® Core™ i7-14650HX, 16C (8P + 8E) / 24T, P-core 2.2 / 5.2GHz, E-core 1.6 / 3.7GHz, 30MB",NVIDIA® GeForce RTX™ 4060 8GB GDDR6,16 GB,Unspecified,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe®,"16"" WQXGA (2560x1600)",High/Extreme-High,-,https://2b.com.eg/media/catalog/product/cache/661473ab953cdcdf4c3b607144109b90/z/l/zl469-1.jpg,Gaming,"EGP 81,099.00 'High/Extreme-High'","Gaming,https://2b.com.eg/en/lenovo-legion-5-pro-16irx9-laptop-intelr-coretm-i7-14650hx-16gb-1tbssd-nvidiar-geforcer-rtx-4060-8gb-16-wuxga-grey.html,In stock",Lenovo,Deal
